city,timestamp,temperature,season
Tokyo,2015-04-28,13.443331460524341,spring
Tokyo,2015-04-29,9.990653577755237,spring
Tokyo,2015-04-30,17.52646235293883,spring
Tokyo,2015-05-01,18.57262912064921,spring
Tokyo,2015-05-02,17.516437583720286,spring
Tokyo,2015-05-03,11.173879679544983,spring
Tokyo,2015-05-04,11.91292364378568,spring
Tokyo,2015-05-05,7.214270483932114,spring
Tokyo,2015-05-06,14.063285235262258,spring
Tokyo,2015-05-07,18.351417655488454,spring
Tokyo,2015-05-08,17.87663097058082,spring
Tokyo,2015-05-09,17.31657288942457,spring
Tokyo,2015-05-10,15.65677111045554,spring
Tokyo,2015-05-11,8.152653464938227,spring
Tokyo,2015-05-12,13.374911727973387,spring
Tokyo,2015-05-13,14.679644006418656,spring
Tokyo,2015-05-14,12.25586997944225,spring
Tokyo,2015-05-15,19.938620619700693,spring
Tokyo,2015-05-16,16.897906072653065,spring
Tokyo,2015-05-17,19.005769281617752,spring
Tokyo,2015-05-18,15.28968191317239,spring
Tokyo,2015-05-19,15.493250025600522,spring
Tokyo,2015-05-20,18.08974975026892,spring
Tokyo,2015-05-21,21.757309158455186,spring
Tokyo,2015-05-22,24.860694721364307,spring
Tokyo,2015-05-23,18.516888439419393,spring
Tokyo,2015-05-24,13.384381328968663,spring
Tokyo,2015-05-25,16.594257298345166,spring
Tokyo,2015-05-26,10.646798663783903,spring
Tokyo,2015-05-27,17.222136214357,spring
Tokyo,2015-05-28,22.360663639120673,spring
Tokyo,2015-05-29,13.987887486993063,spring
Tokyo,2015-05-30,5.0185896635000145,spring
Tokyo,2015-05-31,10.943830848515052,spring
Tokyo,2015-06-01,23.973837931268406,summer
Tokyo,2015-06-02,24.533655580330382,summer
Tokyo,2015-06-03,25.499176050943124,summer
Tokyo,2015-06-04,25.2835437538365,summer
Tokyo,2015-06-05,26.129454476912972,summer
Tokyo,2015-06-06,16.93868773652227,summer
Tokyo,2015-06-07,31.636848339639936,summer
Tokyo,2015-06-08,18.248107218861893,summer
Tokyo,2015-06-09,25.062533481863497,summer
Tokyo,2015-06-10,22.486661935483774,summer
Tokyo,2015-06-11,20.981984503484437,summer
Tokyo,2015-06-12,27.3298296387885,summer
Tokyo,2015-06-13,31.29940583677747,summer
Tokyo,2015-06-14,22.0003592035405,summer
Tokyo,2015-06-15,26.75501102670975,summer
Tokyo,2015-06-16,23.155448635358344,summer
Tokyo,2015-06-17,28.686486952886906,summer
Tokyo,2015-06-18,27.800730538142997,summer
Tokyo,2015-06-19,24.11626872735375,summer
Tokyo,2015-06-20,19.209652060352315,summer
Tokyo,2015-06-21,25.15674117394806,summer
Tokyo,2015-06-22,30.04364812245876,summer
Tokyo,2015-06-23,38.557142699617856,summer
Tokyo,2015-06-24,26.83118020772678,summer
Tokyo,2015-06-25,32.95725687987651,summer
Tokyo,2015-06-26,21.104375064755942,summer
Tokyo,2015-06-27,31.2152819408463,summer
Tokyo,2015-06-28,26.72056696467201,summer
Tokyo,2015-06-29,27.743959094719774,summer
Tokyo,2015-06-30,20.2579820208747,summer
Tokyo,2015-07-01,21.50404977265632,summer
Tokyo,2015-07-02,32.34846527632336,summer
Tokyo,2015-07-03,30.328552120660273,summer
Tokyo,2015-07-04,15.462331559936494,summer
Tokyo,2015-07-05,28.20097048668267,summer
Tokyo,2015-07-06,27.11837063936604,summer
Tokyo,2015-07-07,24.839146509868954,summer
Tokyo,2015-07-08,38.01268631053431,summer
Tokyo,2015-07-09,28.565618931191516,summer
Tokyo,2015-07-10,26.387851547483415,summer
Tokyo,2015-07-11,33.181608250317964,summer
Tokyo,2015-07-12,20.30024646794906,summer
Tokyo,2015-07-13,22.293288248534477,summer
Tokyo,2015-07-14,20.28234851623404,summer
Tokyo,2015-07-15,33.32075884125438,summer
Tokyo,2015-07-16,31.426090732713888,summer
Tokyo,2015-07-17,32.08049206498268,summer
Tokyo,2015-07-18,31.07936798809365,summer
Tokyo,2015-07-19,26.37524902965006,summer
Tokyo,2015-07-20,33.70915699609318,summer
Tokyo,2015-07-21,32.78419944235105,summer
Tokyo,2015-07-22,20.08682330047963,summer
Tokyo,2015-07-23,28.66763859968101,summer
Tokyo,2015-07-24,24.473418952473562,summer
Tokyo,2015-07-25,34.93742874144383,summer
Tokyo,2015-07-26,23.71081661989594,summer
Tokyo,2015-07-27,23.104254132079056,summer
Tokyo,2015-07-28,33.85451127075233,summer
Tokyo,2015-07-29,19.779572377860585,summer
Tokyo,2015-07-30,22.590434882372676,summer
Tokyo,2015-07-31,30.309034857590245,summer
Tokyo,2015-08-01,22.63584637901586,summer
Tokyo,2015-08-02,34.74189965859463,summer
Tokyo,2015-08-03,24.39124440253457,summer
Tokyo,2015-08-04,35.63365989229966,summer
Tokyo,2015-08-05,27.757931317327774,summer
Tokyo,2015-08-06,21.379765870262112,summer
Tokyo,2015-08-07,27.335704987064968,summer
Tokyo,2015-08-08,21.27020186486202,summer
Tokyo,2015-08-09,20.12974017625898,summer
Tokyo,2015-08-10,20.244155758632168,summer
Tokyo,2015-08-11,25.314932891196307,summer
Tokyo,2015-08-12,26.13085548420533,summer
Tokyo,2015-08-13,23.15899480274975,summer
Tokyo,2015-08-14,32.34849768341582,summer
Tokyo,2015-08-15,33.44113169022812,summer
Tokyo,2015-08-16,29.21822614291761,summer
Tokyo,2015-08-17,21.01453786157019,summer
Tokyo,2015-08-18,22.718040615362504,summer
Tokyo,2015-08-19,38.888666876004535,summer
Tokyo,2015-08-20,22.86844245230226,summer
Tokyo,2015-08-21,25.995417603501714,summer
Tokyo,2015-08-22,23.429314566121505,summer
Tokyo,2015-08-23,29.511403150714386,summer
Tokyo,2015-08-24,32.33801315903981,summer
Tokyo,2015-08-25,31.7337146616144,summer
Tokyo,2015-08-26,23.017365863980448,summer
Tokyo,2015-08-27,33.59628855217735,summer
Tokyo,2015-08-28,22.86090883629238,summer
Tokyo,2015-08-29,24.12093985977538,summer
Tokyo,2015-08-30,25.596964957743957,summer
Tokyo,2015-08-31,25.029676598044066,summer
Tokyo,2015-09-01,17.593992361317127,autumn
Tokyo,2015-09-02,17.361442449749788,autumn
Tokyo,2015-09-03,19.099230692698352,autumn
Tokyo,2015-09-04,24.553212456943115,autumn
Tokyo,2015-09-05,28.13389828229805,autumn
Tokyo,2015-09-06,23.249482133986206,autumn
Tokyo,2015-09-07,16.066506982474145,autumn
Tokyo,2015-09-08,13.907518829598313,autumn
Tokyo,2015-09-09,19.760786007498766,autumn
Tokyo,2015-09-10,17.423234957007267,autumn
Tokyo,2015-09-11,25.45401072591664,autumn
Tokyo,2015-09-12,21.542760199988532,autumn
Tokyo,2015-09-13,10.299142403043787,autumn
Tokyo,2015-09-14,25.15728748970885,autumn
Tokyo,2015-09-15,16.726501154761237,autumn
Tokyo,2015-09-16,28.89138893215507,autumn
Tokyo,2015-09-17,26.779224476589597,autumn
Tokyo,2015-09-18,21.460380120555673,autumn
Tokyo,2015-09-19,17.33362534858177,autumn
Tokyo,2015-09-20,25.804802372762502,autumn
Tokyo,2015-09-21,14.221330902379842,autumn
Tokyo,2015-09-22,20.279091841099632,autumn
Tokyo,2015-09-23,24.449790382216264,autumn
Tokyo,2015-09-24,19.06032923977736,autumn
Tokyo,2015-09-25,8.307354871828961,autumn
Tokyo,2015-09-26,12.979984542692128,autumn
Tokyo,2015-09-27,19.80628875243042,autumn
Tokyo,2015-09-28,19.27255175531691,autumn
Tokyo,2015-09-29,19.058098007881593,autumn
Tokyo,2015-09-30,16.65699015797485,autumn
Tokyo,2015-10-01,19.9600752403928,autumn
Tokyo,2015-10-02,23.836865775761552,autumn
Tokyo,2015-10-03,16.182421000110075,autumn
Tokyo,2015-10-04,8.472504489551397,autumn
Tokyo,2015-10-05,15.596417709130717,autumn
Tokyo,2015-10-06,21.632375031274538,autumn
Tokyo,2015-10-07,25.62286906023062,autumn
Tokyo,2015-10-08,21.316351861381914,autumn
Tokyo,2015-10-09,18.37399387697527,autumn
Tokyo,2015-10-10,22.333983060545403,autumn
Tokyo,2015-10-11,25.749126488374323,autumn
Tokyo,2015-10-12,22.167625392145062,autumn
Tokyo,2015-10-13,20.888695318743395,autumn
Tokyo,2015-10-14,21.899807074962435,autumn
Tokyo,2015-10-15,22.042159973988632,autumn
Tokyo,2015-10-16,17.392548882476117,autumn
Tokyo,2015-10-17,14.24471449953834,autumn
Tokyo,2015-10-18,13.182410299182902,autumn
Tokyo,2015-10-19,12.303383832442153,autumn
Tokyo,2015-10-20,10.975872173439239,autumn
Tokyo,2015-10-21,31.608034643069516,autumn
Tokyo,2015-10-22,9.668658320293188,autumn
Tokyo,2015-10-23,26.040400776794236,autumn
Tokyo,2015-10-24,19.643001414297135,autumn
Tokyo,2015-10-25,32.51731203728685,autumn
Tokyo,2015-10-26,13.253276123766687,autumn
Tokyo,2015-10-27,16.915263084997154,autumn
Tokyo,2015-10-28,15.962162095314358,autumn
Tokyo,2015-10-29,18.74343438964336,autumn
Tokyo,2015-10-30,15.46797342132858,autumn
Tokyo,2015-10-31,15.918560930165931,autumn
Tokyo,2015-11-01,15.60064697963258,autumn
Tokyo,2015-11-02,23.142588776946454,autumn
Tokyo,2015-11-03,19.222178779911903,autumn
Tokyo,2015-11-04,19.929978947120485,autumn
Tokyo,2015-11-05,17.352557768180187,autumn
Tokyo,2015-11-06,16.88327932447638,autumn
Tokyo,2015-11-07,9.30408435210607,autumn
Tokyo,2015-11-08,20.454434833458258,autumn
Tokyo,2015-11-09,22.03842816579227,autumn
Tokyo,2015-11-10,14.433841836249847,autumn
Tokyo,2015-11-11,11.569675628967447,autumn
Tokyo,2015-11-12,20.401810372859018,autumn
Tokyo,2015-11-13,13.442466658760647,autumn
Tokyo,2015-11-14,17.632602309731432,autumn
Tokyo,2015-11-15,14.028157804139896,autumn
Tokyo,2015-11-16,12.231457955556937,autumn
Tokyo,2015-11-17,21.40304731229371,autumn
Tokyo,2015-11-18,13.670209828259253,autumn
Tokyo,2015-11-19,13.675167778314425,autumn
Tokyo,2015-11-20,22.242233549301424,autumn
Tokyo,2015-11-21,20.749846711041826,autumn
Tokyo,2015-11-22,26.90497064832811,autumn
Tokyo,2015-11-23,24.32497899246721,autumn
Tokyo,2015-11-24,11.56769480430587,autumn
Tokyo,2015-11-25,20.158911114707806,autumn
Tokyo,2015-11-26,12.104501642131265,autumn
Tokyo,2015-11-27,13.464674089771435,autumn
Tokyo,2015-11-28,21.637623629708333,autumn
Tokyo,2015-11-29,16.527335823936586,autumn
Tokyo,2015-11-30,11.781753753305008,autumn
Tokyo,2015-12-01,7.957057598932592,winter
Tokyo,2015-12-02,-2.742272125789883,winter
Tokyo,2015-12-03,1.3021527815223664,winter
Tokyo,2015-12-04,4.795615366611867,winter
Tokyo,2015-12-05,2.7323049392876784,winter
Tokyo,2015-12-06,8.143513516067664,winter
Tokyo,2015-12-07,1.210522138380913,winter
Tokyo,2015-12-08,-3.486276979764858,winter
Tokyo,2015-12-09,9.327632568755332,winter
Tokyo,2015-12-10,-0.9721367708885982,winter
Tokyo,2015-12-11,5.7847323956282715,winter
Tokyo,2015-12-12,-1.8213310533309581,winter
Tokyo,2015-12-13,17.072027309379983,winter
Tokyo,2015-12-14,-6.500239612367077,winter
Tokyo,2015-12-15,3.3278409155316977,winter
Tokyo,2015-12-16,5.747504771952874,winter
Tokyo,2015-12-17,9.489327242248676,winter
Tokyo,2015-12-18,9.568775795158754,winter
Tokyo,2015-12-19,12.395411838623613,winter
Tokyo,2015-12-20,7.317337552570961,winter
Tokyo,2015-12-21,6.981393356338726,winter
Tokyo,2015-12-22,6.072507031867774,winter
Tokyo,2015-12-23,13.182656112449889,winter
Tokyo,2015-12-24,10.110613135435907,winter
Tokyo,2015-12-25,-2.5682829407624386,winter
Tokyo,2015-12-26,10.126748320574528,winter
Tokyo,2015-12-27,1.0794115868177236,winter
Tokyo,2015-12-28,4.709581329355249,winter
Tokyo,2015-12-29,10.664833069491563,winter
Tokyo,2015-12-30,4.687042655712114,winter
Tokyo,2015-12-31,10.234638675926627,winter
Tokyo,2016-01-01,1.837473439414981,winter
Tokyo,2016-01-02,7.0279466220863736,winter
Tokyo,2016-01-03,9.263201440576896,winter
Tokyo,2016-01-04,2.4576523020403953,winter
Tokyo,2016-01-05,3.838134991697167,winter
Tokyo,2016-01-06,3.416257003196314,winter
Tokyo,2016-01-07,6.577954676180747,winter
Tokyo,2016-01-08,6.373276722992768,winter
Tokyo,2016-01-09,10.007493978902351,winter
Tokyo,2016-01-10,4.730481368242504,winter
Tokyo,2016-01-11,-3.8145285588735156,winter
Tokyo,2016-01-12,5.3586236575753,winter
Tokyo,2016-01-13,-1.2262673857424282,winter
Tokyo,2016-01-14,4.883857424292787,winter
Tokyo,2016-01-15,11.483257821242434,winter
Tokyo,2016-01-16,-3.016678107442555,winter
Tokyo,2016-01-17,1.3416922880636513,winter
Tokyo,2016-01-18,9.48417436118476,winter
Tokyo,2016-01-19,1.4381621222575758,winter
Tokyo,2016-01-20,1.4162933685673913,winter
Tokyo,2016-01-21,8.084106012063689,winter
Tokyo,2016-01-22,11.183371483182324,winter
Tokyo,2016-01-23,3.9905256747988673,winter
Tokyo,2016-01-24,1.4807335104554786,winter
Tokyo,2016-01-25,3.3077460504304437,winter
Tokyo,2016-01-26,5.988211593884687,winter
Tokyo,2016-01-27,5.052476696022597,winter
Tokyo,2016-01-28,11.978645365285988,winter
Tokyo,2016-01-29,4.502760360701711,winter
Tokyo,2016-01-30,-4.4685548048265264,winter
Tokyo,2016-01-31,14.193269990894485,winter
Tokyo,2016-02-01,4.796130357567063,winter
Tokyo,2016-02-02,-0.9601609758776162,winter
Tokyo,2016-02-03,-6.469839507436774,winter
Tokyo,2016-02-04,3.4689275413232807,winter
Tokyo,2016-02-05,2.4772836321092475,winter
Tokyo,2016-02-06,6.002033921837036,winter
Tokyo,2016-02-07,7.970742923143209,winter
Tokyo,2016-02-08,3.367841743509152,winter
Tokyo,2016-02-09,12.994939692113164,winter
Tokyo,2016-02-10,12.942539777759599,winter
Tokyo,2016-02-11,-0.3519268963222437,winter
Tokyo,2016-02-12,11.373420987964055,winter
Tokyo,2016-02-13,8.062186454868867,winter
Tokyo,2016-02-14,5.682693602998429,winter
Tokyo,2016-02-15,4.368043134249641,winter
Tokyo,2016-02-16,13.274447342707148,winter
Tokyo,2016-02-17,4.942910481371551,winter
Tokyo,2016-02-18,4.590493785081988,winter
Tokyo,2016-02-19,13.223934666993978,winter
Tokyo,2016-02-20,16.233875314126358,winter
Tokyo,2016-02-21,10.247830539368625,winter
Tokyo,2016-02-22,14.488204374819695,winter
Tokyo,2016-02-23,0.33087761369094437,winter
Tokyo,2016-02-24,9.219633203396437,winter
Tokyo,2016-02-25,10.948019126054543,winter
Tokyo,2016-02-26,0.9816714806672033,winter
Tokyo,2016-02-27,12.50340636832966,winter
Tokyo,2016-02-28,10.133224271227274,winter
Tokyo,2016-02-29,9.3339525397651,winter
Tokyo,2016-03-01,22.38529896068213,spring
Tokyo,2016-03-02,16.926216566932517,spring
Tokyo,2016-03-03,10.131726090323234,spring
Tokyo,2016-03-04,6.7832235475062035,spring
Tokyo,2016-03-05,15.010684335893885,spring
Tokyo,2016-03-06,16.046559775039892,spring
Tokyo,2016-03-07,8.943170033060051,spring
Tokyo,2016-03-08,16.375468033318068,spring
Tokyo,2016-03-09,19.811725151024717,spring
Tokyo,2016-03-10,12.812233232728772,spring
Tokyo,2016-03-11,28.450006095180836,spring
Tokyo,2016-03-12,11.986460407414231,spring
Tokyo,2016-03-13,15.274338229826762,spring
Tokyo,2016-03-14,9.305842682903744,spring
Tokyo,2016-03-15,13.988795396032625,spring
Tokyo,2016-03-16,15.222374871658898,spring
Tokyo,2016-03-17,16.7767891400273,spring
Tokyo,2016-03-18,9.305793738536057,spring
Tokyo,2016-03-19,16.22623503892019,spring
Tokyo,2016-03-20,17.37720818532504,spring
Tokyo,2016-03-21,24.42080563509714,spring
Tokyo,2016-03-22,10.024837627611557,spring
Tokyo,2016-03-23,18.077575765696178,spring
Tokyo,2016-03-24,21.67335656815878,spring
Tokyo,2016-03-25,18.578314287791684,spring
Tokyo,2016-03-26,15.581061600589777,spring
Tokyo,2016-03-27,9.564994446398213,spring
Tokyo,2016-03-28,20.61700139306626,spring
Tokyo,2016-03-29,9.563390504851537,spring
Tokyo,2016-03-30,19.170113900815245,spring
Tokyo,2016-03-31,12.629280746749426,spring
Tokyo,2016-04-01,22.684203645210943,spring
Tokyo,2016-04-02,22.71461870757909,spring
Tokyo,2016-04-03,9.763303203518099,spring
Tokyo,2016-04-04,16.286709216896462,spring
Tokyo,2016-04-05,10.93082528300261,spring
Tokyo,2016-04-06,16.71218697034325,spring
Tokyo,2016-04-07,6.729403430265728,spring
Tokyo,2016-04-08,6.591284975661917,spring
Tokyo,2016-04-09,11.25621065709392,spring
Tokyo,2016-04-10,2.4962196531157055,spring
Tokyo,2016-04-11,16.82054296449685,spring
Tokyo,2016-04-12,8.019064889420335,spring
Tokyo,2016-04-13,23.600603295150577,spring
Tokyo,2016-04-14,16.3858293451186,spring
Tokyo,2016-04-15,13.166298692856236,spring
Tokyo,2016-04-16,7.559105133015372,spring
Tokyo,2016-04-17,20.245895829619233,spring
Tokyo,2016-04-18,21.297283410764223,spring
Tokyo,2016-04-19,14.951671512852725,spring
Tokyo,2016-04-20,18.641919474954946,spring
Tokyo,2016-04-21,18.12202734869055,spring
Tokyo,2016-04-22,18.941396897320164,spring
Tokyo,2016-04-23,14.900632403376951,spring
Tokyo,2016-04-24,17.550436604831997,spring
Tokyo,2016-04-25,10.505584320463223,spring
Tokyo,2016-04-26,5.261338834366358,spring
Tokyo,2016-04-27,12.746991651133513,spring
Tokyo,2016-04-28,20.86305941219338,spring
Tokyo,2016-04-29,15.48657385838872,spring
Tokyo,2016-04-30,15.57214792594549,spring
Tokyo,2016-05-01,22.01199268529127,spring
Tokyo,2016-05-02,17.886285586895387,spring
Tokyo,2016-05-03,18.368660794277023,spring
Tokyo,2016-05-04,18.398439415356087,spring
Tokyo,2016-05-05,17.94351625045785,spring
Tokyo,2016-05-06,15.58445703183296,spring
Tokyo,2016-05-07,9.341460731574298,spring
Tokyo,2016-05-08,13.587034619114721,spring
Tokyo,2016-05-09,21.127238180283026,spring
Tokyo,2016-05-10,17.412184516327635,spring
Tokyo,2016-05-11,19.024435962137787,spring
Tokyo,2016-05-12,8.383748378539737,spring
Tokyo,2016-05-13,21.330370234640505,spring
Tokyo,2016-05-14,17.93505372217753,spring
Tokyo,2016-05-15,10.753434610379166,spring
Tokyo,2016-05-16,23.482088440991973,spring
Tokyo,2016-05-17,16.18918573090381,spring
Tokyo,2016-05-18,19.173963599894005,spring
Tokyo,2016-05-19,14.598399901323493,spring
Tokyo,2016-05-20,17.002026252793826,spring
Tokyo,2016-05-21,18.344799623911523,spring
Tokyo,2016-05-22,8.086338376875815,spring
Tokyo,2016-05-23,15.505404322710996,spring
Tokyo,2016-05-24,12.863918021920737,spring
Tokyo,2016-05-25,5.407427422548922,spring
Tokyo,2016-05-26,12.430089266007212,spring
Tokyo,2016-05-27,19.977097515887543,spring
Tokyo,2016-05-28,18.782735888894614,spring
Tokyo,2016-05-29,16.386072669123347,spring
Tokyo,2016-05-30,14.84793780715476,spring
Tokyo,2016-05-31,11.626452984322588,spring
Tokyo,2016-06-01,19.153854481728587,summer
Tokyo,2016-06-02,32.842090187949275,summer
Tokyo,2016-06-03,25.25184842059449,summer
Tokyo,2016-06-04,31.557108072781578,summer
Tokyo,2016-06-05,22.03349121739004,summer
Tokyo,2016-06-06,33.67938387603573,summer
Tokyo,2016-06-07,28.48911182735713,summer
Tokyo,2016-06-08,22.173390704228403,summer
Tokyo,2016-06-09,25.81744232821513,summer
Tokyo,2016-06-10,31.782668638247696,summer
Tokyo,2016-06-11,24.2655437309972,summer
Tokyo,2016-06-12,26.012761470610368,summer
Tokyo,2016-06-13,34.631340386610844,summer
Tokyo,2016-06-14,21.181741623862685,summer
Tokyo,2016-06-15,27.766430542324827,summer
Tokyo,2016-06-16,31.131961934290718,summer
Tokyo,2016-06-17,31.332108759901566,summer
Tokyo,2016-06-18,30.43629155647933,summer
Tokyo,2016-06-19,14.239011207081912,summer
Tokyo,2016-06-20,26.8027085126251,summer
Tokyo,2016-06-21,22.630249637334565,summer
Tokyo,2016-06-22,19.193853525852575,summer
Tokyo,2016-06-23,27.528239839979417,summer
Tokyo,2016-06-24,27.695612578581404,summer
Tokyo,2016-06-25,30.111514174677765,summer
Tokyo,2016-06-26,30.153138744488913,summer
Tokyo,2016-06-27,27.575146461091364,summer
Tokyo,2016-06-28,31.539516391243293,summer
Tokyo,2016-06-29,17.664145187296473,summer
Tokyo,2016-06-30,22.5208245484811,summer
Tokyo,2016-07-01,23.191775390529518,summer
Tokyo,2016-07-02,22.57411070790384,summer
Tokyo,2016-07-03,35.733901916329835,summer
Tokyo,2016-07-04,26.310699655998523,summer
Tokyo,2016-07-05,31.14755699779534,summer
Tokyo,2016-07-06,24.096068685474936,summer
Tokyo,2016-07-07,25.941570255638368,summer
Tokyo,2016-07-08,17.00443392386519,summer
Tokyo,2016-07-09,23.40769323207427,summer
Tokyo,2016-07-10,32.64412734663764,summer
Tokyo,2016-07-11,42.435022221428724,summer
Tokyo,2016-07-12,28.82335257534958,summer
Tokyo,2016-07-13,21.05446316877153,summer
Tokyo,2016-07-14,22.555831169475383,summer
Tokyo,2016-07-15,24.71025122172143,summer
Tokyo,2016-07-16,16.530886132452608,summer
Tokyo,2016-07-17,32.807790411258104,summer
Tokyo,2016-07-18,25.160881571080328,summer
Tokyo,2016-07-19,32.531469471621925,summer
Tokyo,2016-07-20,29.501152306081586,summer
Tokyo,2016-07-21,28.76092783333889,summer
Tokyo,2016-07-22,28.272217302325036,summer
Tokyo,2016-07-23,27.24400732381513,summer
Tokyo,2016-07-24,26.136056835945627,summer
Tokyo,2016-07-25,27.096988715902892,summer
Tokyo,2016-07-26,31.012988381879044,summer
Tokyo,2016-07-27,36.32838750336275,summer
Tokyo,2016-07-28,22.900122137828404,summer
Tokyo,2016-07-29,30.196303405035373,summer
Tokyo,2016-07-30,29.529648024052698,summer
Tokyo,2016-07-31,27.01572349364864,summer
Tokyo,2016-08-01,28.277174593575094,summer
Tokyo,2016-08-02,42.57497676677363,summer
Tokyo,2016-08-03,27.099230863969417,summer
Tokyo,2016-08-04,29.391324956828534,summer
Tokyo,2016-08-05,20.051734785306923,summer
Tokyo,2016-08-06,16.21967513924922,summer
Tokyo,2016-08-07,20.963444048463273,summer
Tokyo,2016-08-08,33.15951331530772,summer
Tokyo,2016-08-09,32.610772579243445,summer
Tokyo,2016-08-10,22.57095015086023,summer
Tokyo,2016-08-11,29.762988112977435,summer
Tokyo,2016-08-12,23.676408012226286,summer
Tokyo,2016-08-13,16.413411202368973,summer
Tokyo,2016-08-14,31.75915724626044,summer
Tokyo,2016-08-15,27.58350525854118,summer
Tokyo,2016-08-16,22.5581672312069,summer
Tokyo,2016-08-17,24.30609360704001,summer
Tokyo,2016-08-18,25.582547397733784,summer
Tokyo,2016-08-19,25.722453546989325,summer
Tokyo,2016-08-20,32.7353389533598,summer
Tokyo,2016-08-21,23.814351711767813,summer
Tokyo,2016-08-22,23.287592587205072,summer
Tokyo,2016-08-23,17.52464267088115,summer
Tokyo,2016-08-24,19.449047121881364,summer
Tokyo,2016-08-25,35.22667103475419,summer
Tokyo,2016-08-26,27.655410491577506,summer
Tokyo,2016-08-27,25.235496232877157,summer
Tokyo,2016-08-28,33.76892794377865,summer
Tokyo,2016-08-29,29.235109627096122,summer
Tokyo,2016-08-30,28.452472061310946,summer
Tokyo,2016-08-31,29.496256026120925,summer
Tokyo,2016-09-01,16.32984071004222,autumn
Tokyo,2016-09-02,15.111397680473376,autumn
Tokyo,2016-09-03,18.407740022026427,autumn
Tokyo,2016-09-04,10.83905624012969,autumn
Tokyo,2016-09-05,19.335897673816422,autumn
Tokyo,2016-09-06,10.258570734520628,autumn
Tokyo,2016-09-07,21.257946492460654,autumn
Tokyo,2016-09-08,11.112513148356665,autumn
Tokyo,2016-09-09,19.392760871194817,autumn
Tokyo,2016-09-10,18.506794415185436,autumn
Tokyo,2016-09-11,20.88607173031207,autumn
Tokyo,2016-09-12,18.7756699573187,autumn
Tokyo,2016-09-13,22.43113805199314,autumn
Tokyo,2016-09-14,16.370878595356146,autumn
Tokyo,2016-09-15,18.93396847918797,autumn
Tokyo,2016-09-16,18.882071264353545,autumn
Tokyo,2016-09-17,17.603275453631078,autumn
Tokyo,2016-09-18,19.633270485460205,autumn
Tokyo,2016-09-19,18.796403100622538,autumn
Tokyo,2016-09-20,21.938347256047113,autumn
Tokyo,2016-09-21,16.362713140596462,autumn
Tokyo,2016-09-22,22.4748264437098,autumn
Tokyo,2016-09-23,25.83459291230869,autumn
Tokyo,2016-09-24,22.32296126067095,autumn
Tokyo,2016-09-25,19.30830334978384,autumn
Tokyo,2016-09-26,25.397080409389073,autumn
Tokyo,2016-09-27,16.71945199342957,autumn
Tokyo,2016-09-28,21.492532169179377,autumn
Tokyo,2016-09-29,13.183569713841518,autumn
Tokyo,2016-09-30,19.289440583379296,autumn
Tokyo,2016-10-01,17.767237314020562,autumn
Tokyo,2016-10-02,23.23565243412044,autumn
Tokyo,2016-10-03,24.138508871767986,autumn
Tokyo,2016-10-04,32.43175356186609,autumn
Tokyo,2016-10-05,23.306929005438185,autumn
Tokyo,2016-10-06,16.229013122659453,autumn
Tokyo,2016-10-07,25.612413015233045,autumn
Tokyo,2016-10-08,14.307339689931108,autumn
Tokyo,2016-10-09,15.699576506191317,autumn
Tokyo,2016-10-10,13.981279315536314,autumn
Tokyo,2016-10-11,11.966730706852417,autumn
Tokyo,2016-10-12,20.745125288446,autumn
Tokyo,2016-10-13,17.55246547058215,autumn
Tokyo,2016-10-14,14.156616124924273,autumn
Tokyo,2016-10-15,23.921052328455353,autumn
Tokyo,2016-10-16,19.00008625199608,autumn
Tokyo,2016-10-17,13.1172740990285,autumn
Tokyo,2016-10-18,12.22130934682961,autumn
Tokyo,2016-10-19,17.8233474763,autumn
Tokyo,2016-10-20,15.156636269904823,autumn
Tokyo,2016-10-21,14.903780824580767,autumn
Tokyo,2016-10-22,19.584652450850967,autumn
Tokyo,2016-10-23,14.686888026260268,autumn
Tokyo,2016-10-24,15.400036988061975,autumn
Tokyo,2016-10-25,16.671049731852474,autumn
Tokyo,2016-10-26,23.83973011889977,autumn
Tokyo,2016-10-27,15.956901737059745,autumn
Tokyo,2016-10-28,20.82060624902784,autumn
Tokyo,2016-10-29,13.015575246547398,autumn
Tokyo,2016-10-30,26.66486779615788,autumn
Tokyo,2016-10-31,20.825743095228322,autumn
Tokyo,2016-11-01,18.723938784377086,autumn
Tokyo,2016-11-02,21.99395787613962,autumn
Tokyo,2016-11-03,13.5136979247808,autumn
Tokyo,2016-11-04,18.630365163802512,autumn
Tokyo,2016-11-05,13.73124542559993,autumn
Tokyo,2016-11-06,22.530655123063468,autumn
Tokyo,2016-11-07,27.698624940003132,autumn
Tokyo,2016-11-08,12.696011864720395,autumn
Tokyo,2016-11-09,6.292555651059505,autumn
Tokyo,2016-11-10,11.726502367703745,autumn
Tokyo,2016-11-11,15.659203418457382,autumn
Tokyo,2016-11-12,23.896808453803544,autumn
Tokyo,2016-11-13,13.771979730437334,autumn
Tokyo,2016-11-14,25.985354010543965,autumn
Tokyo,2016-11-15,23.58319852931924,autumn
Tokyo,2016-11-16,8.640061907146134,autumn
Tokyo,2016-11-17,15.372883062264343,autumn
Tokyo,2016-11-18,24.97292323936658,autumn
Tokyo,2016-11-19,16.19892870101211,autumn
Tokyo,2016-11-20,31.314826466844252,autumn
Tokyo,2016-11-21,12.88770894653448,autumn
